State,Year,Maternal_Mortality_Rate,"$10,000 to $14,999","$100,000 to $149,999","$15,000 to $24,999","$150,000 to $199,999","$200,000 or more","$25,000 to $34,999","$35,000 to $49,999","$50,000 to $74,999","$75,000 to $99,999","Less than $10,000",Percent_Overweight,Percent_Obese,Percent_Overweight_or_Obese,Percent_No_Activity,Births,ChronicHypertensionBirths,DiabetesBirths,EnclampsiaBirths,Pregnancy-AssociatedHypertensionBirths,TobaccoUseBirths,HospitalBirths,ResidenceBirths,MD_Delivery,DO_Delivery,CNM_Delivery,Other_Delivery_Attendant,Vaginal_Delivery,Cesarean_Delivery,Married,Unmarried,NoPrenatalCare,1stMonthInitialCare,2ndMonthInitialCare,3rdMonthInitialCare,4thMonthInitialCare,5thMonthInitialCare,6thMonthInitialCare,7thMonthInitialCare,8thMonthInitialCare,9thMonthInitialCare,UnknownInitialCare,NotReportedInitialCare,20-27Weeks,28-31Weeks,32-35Weeks,36Weeks,37-39Weeks,40Weeks,41Weeks,42PlusWeeks
Indiana,2017,48.67956675185591,0.04061476790942266,0.14717825695079112,0.09019403466411527,0.05110210195685742,0.04447715439982947,0.09442822863198007,0.1365856824817708,0.19710317862308663,0.14071148511722412,0.05721392368588507,29.0,33.7,62.7,31.6,82170,0.018510405257393208,0.07376171352074967,0.0016429353778751369,0.07497870268954607,0.1350614579530242,0.9744067177802117,0.016478033345503226,0.864865522696848,0.051770719240598756,0.06251673360107095,0.011683096020445418,0.7025069976877206,0.29732262382864794,0.5722526469514422,0.4276743336984301,0.014956796884507727,0.027284897164415237,0.324668370451503,0.3774126810271389,0.11618595594499209,0.05605452111476208,0.03338201290008519,0.024351953267615918,0.016879639771206035,0.006218814652549592,0.0025069976877205792,0.0,0.006133625410733845,0.009078739199221126,0.04326396495071194,0.039515638310819036,0.6311670926128757,0.20602409638554217,0.058269441401971524,0.005878057685286601
Indiana,2018,28.170394140558017,0.03835578827027828,0.15205018447665947,0.08850024392646373,0.05278754819389711,0.044343426744113,0.09207809059483155,0.1354160284118099,0.1959060685336413,0.1463727863382566,0.053799241927740375,28.7,34.2,62.900000000000006,30.4,81646,0.019866251867819613,0.07730935991965314,0.0015554956764568992,0.0834333586458614,0.12630134972931925,0.9737892854518286,0.015371236802782745,0.8583151654704456,0.0580922519168116,0.06285672292580163,0.008034686328785243,0.701687774048943,0.298165249981628,0.5675232099551724,0.43239105406266076,0.015040540871567499,0.02477769884623864,0.3176640619258751,0.38358278421478087,0.11614775984126595,0.05679396418685545,0.03414741689733729,0.025610562673002962,0.016583788550571982,0.006932366558067756,0.002608823457364721,0.0,0.006589422629400093,0.008916542145359235,0.045329838571393576,0.04094505548342846,0.6380226832912819,0.20233691791392108,0.052311197119271,0.00476447100899003
Indiana,2019,40.811783474937855,0.034560441384262786,0.16322017022853547,0.08291398514205373,0.060853343115830176,0.05333008773858667,0.0902207809592883,0.13135355170555016,0.1952077193624401,0.13734522712903716,0.05118201101060745,28.8,35.7,64.5,32.0,80859,0.023918178557736307,0.08362705450228175,0.0012861895398162233,0.09112158201313397,0.11662276308141332,0.9738309897475853,0.014345960251796337,0.8534485957036323,0.06318406114347197,0.06224415340283704,0.008632310565305038,0.7071321683424232,0.2926946907579861,0.5648350832931399,0.43507834625706476,0.015570313756044472,0.02461074215609889,0.32552962564464066,0.3827032241308945,0.11602913713995969,0.053611842837532,0.03219184011674644,0.023980014593304393,0.016670995189156435,0.0068266983267168775,0.0021889956591103032,0.0,0.0058991577931955625,0.00876834984355483,0.04678514451081512,0.03961216438491695,0.6664440569386215,0.18529786418333147,0.042679231749094104,0.003796732583880582
Maryland,2011,32.834881589208265,0.03264168684997863,0.18757201880609772,0.067951180130123,0.0887286887970746,0.08938576245429074,0.07097991166832882,0.10459134729543619,0.17352557344351047,0.13607845372085292,0.04748900603124852,29.9,27.9,57.8,27.8,73093,0.021671021848877457,0.055395181481126786,0.006019728291354849,0.04361566771099832,0.07467199321412447,0.9890960830722504,0.006375439508571272,0.8846264348159194,0.02697932770579946,0.07129273665056846,0.009002230035707933,0.6509378463053918,0.34740672841448567,0.5883189908746391,0.4116810091253608,0.021671021848877457,0.02450303038594667,0.260093305788516,0.3316870288536522,0.1188759525535961,0.0615654029797655,0.03730863420573789,0.026842515699177758,0.018209678081348418,0.009111679641005295,0.08922879071867347,0.0,0.009070636039018785,0.010274581697289753,0.04423132174079597,0.03806110024215725,0.5946807491825482,0.22586294173176638,0.07048554581150042,0.003803373784083291
Maryland,2012,27.441241441762827,0.03234179478146222,0.190368239767675,0.06599190822345213,0.09447849401985127,0.0927113826160861,0.0661381519258327,0.10616186590464947,0.17097126255000644,0.13402335361933476,0.04661892997232807,30.2,28.7,58.9,25.7,72883,0.02418945433091393,0.05953377330790445,0.006091955600071347,0.04431760492844696,0.07354252706392438,0.9886667672845519,0.005488248288352565,0.8724393891579655,0.027441241441762826,0.08309207908565784,0.010057214988406076,0.6485051383724599,0.3487918993455264,0.5924426821069385,0.4075573178930615,0.02147277142817941,0.027057064061578144,0.27184665834282346,0.3555424447402,0.12404813193748886,0.062017205658383985,0.039076327813070265,0.027729374476901335,0.021829507566922327,0.011017658438867775,0.03700451408421717,0.0,0.00805400436315739,0.01097649657670513,0.04408435437619198,0.03869215043288558,0.6028291919926457,0.21995527077644994,0.06917936967468408,0.003128301524360962
Maryland,2013,20.84694175364474,0.028733084238444194,0.18927040039627713,0.06319950375569096,0.09159849106412304,0.10097265979691546,0.06837688378477573,0.10109649639695355,0.16959029540079845,0.1382643121999254,0.04856751732309418,30.9,28.8,59.7,27.1,71953,0.029630453212513723,0.06295776409600712,0.006393062137784387,0.04621072088724584,0.07399274526426973,0.988895529025892,0.005420204855947633,0.8584909593762595,0.029060636804580767,0.09714674857198449,0.010604144372020624,0.6472280516448237,0.35056217252928995,0.5963337178435923,0.40366628215640765,0.02116659486053396,0.01929037010270593,0.2691479160007227,0.33337039456311757,0.1189387516851278,0.058996845162814615,0.038177699331508066,0.02782371826053118,0.022723166511472766,0.012063430294775756,0.07727266410017651,0.0,0.008130307283921449,0.00967298097369116,0.043055883701860934,0.03656553583589287,0.6068822703709366,0.21987964365627563,0.0693786221561297,0.0031270412630467113
Maryland,2014,29.76150214418095,0.028745544032487604,0.19089344273626388,0.059972904579058885,0.10059025573638682,0.10284546755106638,0.06833373996391512,0.10437659048290153,0.16496560577806488,0.13391964107907925,0.04535325860546758,30.1,31.3,61.400000000000006,23.8,73921,0.02844929045873297,0.06916843657418055,0.005884660651235779,0.05290783403904168,0.06908726884106005,0.989137051717374,0.0050729833200308435,0.86020210765547,0.027732308816168613,0.09979572787164676,0.006249915450278,0.6499100390957915,0.34829074282003764,0.6026568904641442,0.39734310953585583,0.01689641644458273,0.023958009226065665,0.34185143599247847,0.28828073213295274,0.1026636544419042,0.054855859633933524,0.035429715507095415,0.02784053246032927,0.02255110185197711,0.011322898770308842,0.07406555647245032,0.0,0.007737990557487047,0.009888935485180125,0.04495339619323332,0.037742995901029475,0.5989096467850814,0.22344124132519852,0.07329446300780564,0.0028273427036971904
Maryland,2015,21.734405564007826,0.0274779168021251,0.19166391118743095,0.05838652102916918,0.10437866490315996,0.1083580400253041,0.06648309154581922,0.09902386569192168,0.1655189979873424,0.1355853239934165,0.04258275931375137,31.1,29.8,60.900000000000006,26.0,73616,0.029952727667898284,0.07573081938708977,0.0038171049771788743,0.06100575961747446,0.06463268854596826,0.9882498369919582,0.005813953488372093,0.8501684416431211,0.027154422951532274,0.10658009128450337,0.01060910671593132,0.6501168224299065,0.3486198652466855,0.5989730493371006,0.4010269506628994,0.016436644207780918,0.020606933275374918,0.3477912410345577,0.2927896109541404,0.10185285807433167,0.05502879808737231,0.035291241034557705,0.028132471201912628,0.021815909584872853,0.010677026733318844,0.0694278417735275,0.0,0.007851554009997827,0.00991632253857857,0.04352314714192567,0.0383204738100413,0.6030754183873072,0.22050912845033688,0.07228048250380352,0.003219408824168659
Maryland,2016,17.775103915992123,0.024895307167738398,0.1954958137602188,0.057897862232779096,0.10482968443325887,0.11943142435298208,0.06176490307256149,0.09514099273265238,0.15879714492847585,0.13624250720546024,0.04509656642874404,28.2,31.5,59.7,26.3,73136,0.028987092539925617,0.07655600525049223,0.002939728724567928,0.06218551739225552,0.05878090133450011,0.9881863924742945,0.006358017939181798,0.8454796543425946,0.03311638591117917,0.11284456355283308,0.0063716910960402535,0.6626968934587617,0.33644169765915555,0.6033964121636404,0.3966035878363597,0.013850907897615401,0.023299059286808137,0.34997812294902647,0.29730912273025595,0.10000546926274338,0.0541457011594837,0.03382739006781886,0.02761977685408007,0.021617260993218115,0.009748960840078758,0.0684888427040035,0.0,0.007520236272150514,0.010268540800700065,0.04330288777072851,0.03958378910522861,0.6060216582804638,0.21725278932399913,0.07231732662437103,0.0024611682345219866
Maryland,2017,34.896218645747545,0.025374507292230467,0.19694079897449837,0.05418820581662683,0.11081047810099282,0.1279961909521211,0.06339218541561223,0.09594853322207147,0.15360629436747836,0.13107137885740636,0.04159112987913077,29.2,32.3,61.5,27.8,71641,0.029522200974302425,0.08404405298641839,0.0020239806814533576,0.07135578788682459,0.054884772686031744,0.9871023575885317,0.007188621041023995,0.8390028056559791,0.036012897642411466,0.11472480841975964,0.007956337851230441,0.6607947962758756,0.3384095699390014,0.6040675032453483,0.39575103641769377,0.011585544590388186,0.026060496084644266,0.3715749361399199,0.3055233734872489,0.09992881171396267,0.05246995435574601,0.03192306081712985,0.026088413059560864,0.019695425803659915,0.00783071146410575,0.047123853659217486,0.0,0.00810988121327173,0.010706159880515348,0.044848620203514745,0.040200443879901175,0.6094415209167935,0.20831646682765456,0.07446853059002527,0.0025264862299521225
Maryland,2018,23.916713562183453,0.0251660379368306,0.19610081466154472,0.052744958785218704,0.1105145453722509,0.14201708213490513,0.055264543690831065,0.09258770149544572,0.15154882397861016,0.13203144782245224,0.041290763297349736,30.1,33.1,63.2,25.1,71080,0.031204276871131118,0.08372256612267867,0.0019133370849746764,0.07312886888013506,0.052321328081035456,0.9865925717501407,0.0073297692740574,0.8323719752391672,0.03557962858750703,0.11940067529544175,0.010467079347214405,0.6613393359594822,0.3384637028700056,0.6074001125492403,0.3924451322453573,0.012661789532920653,0.02377602701181767,0.3662352279122116,0.3212858750703433,0.09796004501969612,0.049760832864378164,0.03157006190208216,0.022467642093415868,0.01983680360157569,0.007737760270118177,0.04653911086100169,0.0,0.007723691615081598,0.0101435002813731,0.044935284186831737,0.038393359594822735,0.6137732132808104,0.20945413618458075,0.07214406302757456,0.0022509848058525606
Maryland,2019,31.348855766764515,0.022681077950673704,0.20171492317778514,0.04915026795447581,0.11311419215009011,0.15338393232298847,0.05626798753754188,0.08432014442529165,0.14676431868389583,0.13007231982398076,0.041983864055952086,28.6,34.5,63.1,24.9,70178,0.03119211148793069,0.08404343241471686,0.002294166262931403,0.07683319558836102,0.04675254353216107,0.9862635013821995,0.007594972783493402,0.8325828607255835,0.03238906779902533,0.12144831713642452,0.010843854199321724,0.6703097836928952,0.329504973068483,0.5950867793325544,0.40465673002935393,0.015147197127304854,0.022970161589102,0.3606400866368378,0.32859300635526806,0.09678246743993844,0.05005842286756534,0.02931118014192482,0.024908090854683804,0.018880560859528626,0.008179201459146742,0.04430163299039585,0.0,0.0069537461882641285,0.010031633845364644,0.0454985893014905,0.03979879734389695,0.6302829946706945,0.20011969563110946,0.06388041836472969,0.002279916783037419
Michigan,2011,28.94533716932145,0.05454588178998368,0.12026912132890138,0.11232653872117168,0.03855219646412428,0.031996876842492035,0.10696162916883849,0.14476518640678807,0.1898430089977698,0.1252709798426031,0.0760081902776235,30.3,30.7,61.0,25.0,114008,0.013516595326643744,0.06102203354150586,0.0,0.04862816644446004,0.0,0.9903252403340117,0.008104694407410006,0.7561486913199074,0.1744789839309522,0.06276752508595888,0.0029734755455757492,0.6716283067854887,0.32808223984281804,0.5768893410988702,0.42311065890112975,0.011069398638692022,0.07224054452319136,0.3355553996210792,0.35002806820573995,0.10079117254929479,0.04461090449792997,0.025568381166233948,0.01636727247210722,0.010639604238299067,0.004771594975791172,0.02773489579678619,0.0,0.00711353589221809,0.00980632938039436,0.04470738895516104,0.03740965546277454,0.5840028769910883,0.23661497438776227,0.07419654761069398,0.004561083432741562
Michigan,2012,25.643066203322988,0.051605007203449536,0.1227198458020998,0.10858926659063466,0.03979693132732583,0.0342081665310261,0.1063387501822136,0.14511570814998778,0.1911708509816702,0.1250400235685833,0.07560614630935922,29.6,30.6,60.2,25.1,113091,0.01481992377819632,0.06375396804343404,0.0,0.04942037827943868,0.0,0.9892652819410916,0.009160764340221592,0.7478313924184948,0.18028844028260427,0.06432872642385336,0.0030948528176424294,0.6737671432740006,0.32599411093720987,0.5773757416593717,0.42262425834062833,0.011061888213916227,0.0786800010610924,0.33227224093871305,0.34451017322333344,0.09910602965753243,0.045432439362990865,0.02734965647133724,0.017357703088663114,0.011592434411226357,0.005163982987151939,0.02672184347118692,0.0,0.007542598438425693,0.009947741199564953,0.045034529715008265,0.03776604681185947,0.591603222183905,0.22743631235023123,0.07432067980652748,0.004739546029303835
Michigan,2013,30.83999330331574,0.04880094524871619,0.12669193029265666,0.10355507873290655,0.042729125977399945,0.03729415694653846,0.10540884698337846,0.14386387827442504,0.1903145780550526,0.12671261684339066,0.07422218305380983,29.3,31.9,61.2,25.0,113489,0.015173276705231343,0.05849025015640282,0.0,0.050604023297412086,0.0,0.9898932936231706,0.008978843764593925,0.7404594277859529,0.1853307368996114,0.06530148296310656,0.003877027729559693,0.6741710650371402,0.3255910264430914,0.5759148463727762,0.42408515362722377,0.013428614226929482,0.07354897831507899,0.32481562089717947,0.3463771819295262,0.10327873185947536,0.046436218488135415,0.02794103393280406,0.019623047167566902,0.01252984870780428,0.005471895954674021,0.025685308708332966,0.0,0.007630695485906123,0.010265312056675096,0.04328172774453912,0.03552767228541973,0.592401025650063,0.22737005348535982,0.07791063451083365,0.004079690542695768
Michigan,2014,25.3551912568306,0.04703204064820427,0.13182988512679472,0.10237092382637104,0.045785639958376693,0.04106521761822855,0.10301368320418924,0.14205140409077965,0.19079272496762742,0.12753406777589757,0.06837985518724005,29.2,30.6,59.8,27.2,114375,0.013403278688524591,0.05719781420765027,0.001442622950819672,0.05142732240437158,0.13227540983606556,0.9877420765027323,0.010762841530054645,0.7263562841530055,0.19481530054644808,0.06783825136612022,0.004004371584699453,0.6721224043715847,0.32769398907103825,0.5819278688524591,0.418072131147541,0.012931147540983607,0.08670601092896175,0.3831431693989071,0.3029245901639344,0.0894863387978142,0.043331147540983606,0.026089617486338798,0.018456830601092895,0.011479781420765027,0.004214207650273224,0.02119344262295082,0.0,0.006933333333333333,0.00951256830601093,0.04485245901639344,0.035637158469945356,0.5866754098360656,0.23082841530054646,0.08026229508196721,0.004362841530054644
Michigan,2015,23.8280146851172,0.044874092489181366,0.13593417331429403,0.09846075010795308,0.04988265377848333,0.04461064401044694,0.09976404954592616,0.1402341598850262,0.19109491724750957,0.12854901950095332,0.06678445144480996,29.8,30.6,60.400000000000006,27.2,113312,0.014182081332956792,0.0590140497034736,0.0010590228748940977,0.059570036712793,0.12230831685964416,0.9869034171138097,0.01152569895509743,0.7230831685964417,0.19590158147415984,0.06858938153064106,0.005092134990115786,0.680369245975713,0.31943659983055633,0.5805210392544479,0.4194789607455521,0.013423114939282688,0.08589558034453544,0.3873111409206439,0.29972112397627787,0.087590016944366,0.042484467664501556,0.0245869810787913,0.017394450720135554,0.012064035583168596,0.004439070883931093,0.024966464275628354,0.0,0.007086628071166337,0.009663583733408641,0.044549562270545046,0.03696872352442813,0.5888078932504942,0.22641026546173398,0.08114762778876024,0.0043949449308105055
Michigan,2016,35.29982791333892,0.043350049125237024,0.14455346098246302,0.09552887333198438,0.05289463418907897,0.05097280485286418,0.09667471166301965,0.13588447329610523,0.18715401126855755,0.1294564725368022,0.06367506836856235,29.9,32.6,62.5,25.7,113315,0.015602523937695803,0.06120107664475136,0.001076644751356837,0.06503993293032696,0.11583638529762168,0.9862242421568195,0.012249040285928606,0.7189868949388871,0.19424612805012575,0.07292944446895822,0.005189074703260821,0.680095309535366,0.3197017164541323,0.5896395005074351,0.410360499492565,0.014111106208357234,0.08452543793849004,0.3858182941358161,0.3047169395049199,0.0848960861315801,0.04180382120637162,0.024242156819485505,0.01719984115077439,0.010792922384503375,0.003671182102987248,0.02815161276088779,0.0,0.006954066098927768,0.009636853020341526,0.04521907955698716,0.039068084543087855,0.5936283810616423,0.22087102325376165,0.07972466134227596,0.004033005339098972
Michigan,2017,21.53895859135211,0.04027814140975039,0.14902698259012448,0.08970498881111282,0.058144443676014616,0.05448891320420419,0.0919403992102737,0.13698781407510963,0.1861976143547083,0.1332535538507391,0.05954871488344292,29.9,33.2,63.1,29.0,111426,0.01654012528494247,0.0650297058137239,0.000789761815016244,0.07068368244395383,0.11176027139087825,0.9861612191050563,0.012340028359628812,0.7074022221025613,0.19823919013515698,0.07934413871089332,0.005779620555346149,0.6802990325417766,0.3193419848150342,0.5890905174734802,0.4108107622996428,0.01592985479152083,0.08129161955019475,0.3852601726706514,0.31317645791825965,0.08120187388939745,0.038743201766194606,0.022831296106833234,0.016863209663812755,0.010616911672320643,0.0035090553371744477,0.0304686518406835,0.0,0.007161703731624576,0.009333548722919248,0.04586003266742053,0.039425268788254086,0.5994920395598873,0.21741783784754007,0.07654407409401755,0.003823165149964999
Michigan,2018,29.08244874218409,0.03947625261639166,0.15304101572221218,0.08512328763195125,0.06263332869744609,0.059032800984637875,0.09023972999063332,0.13079592585393351,0.1857737934181735,0.13461449047263724,0.059714972816563676,29.0,34.6,63.6,26.0,110032,0.018830885560564198,0.06744401628617129,0.0007361494837865348,0.07830449323833066,0.10472408026755853,0.985195215937182,0.01351425039988367,0.7000236294896031,0.20176857641413407,0.082839537589065,0.006261814744801512,0.6783572051766759,0.32140649992729386,0.5919732441471572,0.40789952013959574,0.013132543260142505,0.07547804275119965,0.3843336483931947,0.31732586883815617,0.08626581358150356,0.03921586447578886,0.024520139595753963,0.018421913625127236,0.011205831030972807,0.004044278028209975,0.025965173767631234,0.0,0.006098225970626727,0.008652028500799767,0.046068416460665985,0.03893412825359895,0.6091591537007416,0.21171113857786825,0.07476915806310891,0.0035898647666133487
Michigan,2019,31.514747047809724,0.03569746535338477,0.15897396720167875,0.08001791304431533,0.06669844016626401,0.06529208390292998,0.0893798647837557,0.12692966918113568,0.18587753282120925,0.13774395795739272,0.05379392072730319,30.2,37.1,67.3,25.9,107886,0.021235378084274142,0.07028715495986504,0.0007137163302003967,0.08843594164210371,0.10300687763009102,0.9845114287303265,0.014218712344511799,0.696661290621582,0.2004615983538179,0.088287636950114,0.007044472869510409,0.6798379771240013,0.3198932206217674,0.5901321765567358,0.4097380568377732,0.014190905214763731,0.07561685482824462,0.3858517323841833,0.3182711380531302,0.08104851417236712,0.0384201842685798,0.025007878686761954,0.018584431714958383,0.014265057560758578,0.004755019186919526,0.02393266966983668,0.0,0.006942513393767495,0.009176352816862243,0.04693843501473778,0.039013403036538566,0.625150621952802,0.20477170346476836,0.06399347459355245,0.0030217080992899913
Missouri,2011,22.334038388270688,0.05379519172287673,0.11244643854969116,0.11306202625317661,0.03635845979167153,0.030795517107400232,0.11151078642830763,0.1525260547881637,0.19261922871511555,0.12444156052769956,0.0724500562215031,29.8,30.7,60.5,28.7,76117,0.016211884335956488,0.057280239631094236,0.004348568650892705,0.05033041239145,0.18128670336455718,0.9841691080836081,0.012993155274117476,0.8217875113312401,0.1329532167584114,0.03247631935047361,0.005202517177503054,0.6812538591904568,0.31234809569478567,0.5991959746180222,0.40080402538197774,0.01039189668536595,0.042513498955555264,0.37655188722624383,0.30526689175873983,0.1006608247829,0.04962097823088141,0.028640119815547118,0.016973869175085723,0.010746613765650248,0.004611322043695889,0.05337835174796694,0.0,0.005872538329151175,0.009288332435592574,0.04152817373254332,0.03828316933142399,0.6348516100214144,0.2090991499927743,0.049988832980805864,0.0036128591510437877
Missouri,2012,45.06534474988734,0.05723483874037587,0.11325888883012382,0.11162550515851763,0.03677603644894893,0.03089941536743088,0.1126254241996497,0.14713324306333977,0.19398549210240254,0.1235444305861576,0.07302883556329658,30.8,29.6,60.400000000000006,27.5,75446,0.018781645150173634,0.059777854359409376,0.005421095883148212,0.05521830183177372,0.1792010179466108,0.9811388277708559,0.015255944649153037,0.8163322111178857,0.1363359223815709,0.030869761153672827,0.005381332343663017,0.6776502399066883,0.31613339342045965,0.5983484876600482,0.4016515123399518,0.009583013015931926,0.041990297696365614,0.37059618800201466,0.3041380590090926,0.10007157437107335,0.05142751106751849,0.02931898311375023,0.018198446571057444,0.01199533441136707,0.005301805264692628,0.0568883704901519,0.0,0.006547729501895395,0.009410704344829414,0.042083079288497735,0.0398430665641651,0.6376481191845823,0.20646555152029267,0.04872359038252525,0.0038305543037404238
Missouri,2013,39.84275393115173,0.05296902275871638,0.11686439331507184,0.10814242871933988,0.04018779836267761,0.03430028453728517,0.10830062824153296,0.1488845227110176,0.19722702006881251,0.12288553197959823,0.07068890516203163,28.3,30.2,58.5,28.6,75296,0.01877921801954951,0.057718869528261794,0.0043030174245643855,0.05743997025074373,0.17480344241393966,0.9800122184445389,0.014529324266893328,0.8138944963875903,0.137603591160221,0.03305620484487888,0.005139715257118572,0.6862515937101572,0.30985709732256694,0.59663195920102,0.40336804079898003,0.01085050998725032,0.039869315767105826,0.37114853378665535,0.30656342966425837,0.10080216744581386,0.05156980450488738,0.030160964725881853,0.020067467063323418,0.013586379090522738,0.0070123246918827025,0.04730662983425414,0.0,0.00625531236719082,0.008712282192945177,0.04326923076923077,0.03690767105822355,0.6318529536761581,0.21274702507437315,0.050613578410539733,0.0039975563110922225
Missouri,2014,45.11677282377919,0.049525112810667474,0.12350683445734072,0.10263229747085056,0.04229549461780807,0.03653939533447954,0.10843193215059888,0.14286140335150566,0.19453860449857766,0.12837045811406378,0.07093887167564827,29.2,30.2,59.4,26.8,75360,0.018418259023354564,0.059660297239915075,0.004233014861995754,0.061146496815286625,0.16553874734607218,0.9781183651804671,0.0151671974522293,0.7999071125265392,0.14917728237791933,0.03386411889596603,0.00666135881104034,0.6964171974522293,0.30035828025477707,0.598036093418259,0.40196390658174097,0.012115180467091296,0.06157112526539278,0.4285828025477707,0.2468816348195329,0.08870753715498939,0.05010615711252654,0.031223460721868365,0.021987791932059447,0.014026008492569002,0.005188428874734607,0.039410828025477705,0.0,0.0061571125265392785,0.008744692144373673,0.04454617834394904,0.0375796178343949,0.633067940552017,0.21069532908704883,0.05360934182590234,0.003941082802547771
Missouri,2015,43.96424241616818,0.04830805994657264,0.13330724606456615,0.10136467113219992,0.044745839431784624,0.04115048593343431,0.10499825499619905,0.14318478315906516,0.19201719380960328,0.12910717313801978,0.061184217009828096,28.5,31.2,59.7,27.2,75061,0.021049546368953252,0.0632552190884747,0.005102516619815883,0.07012962790263919,0.15733869785907462,0.9780844912804253,0.015067744900814004,0.7937943805704694,0.15374162347956996,0.03355937171100838,0.008166691091245787,0.6955809275122901,0.30294027524280254,0.5957288072367808,0.40427119276321927,0.010498128189072888,0.051118423682071916,0.4176070129627903,0.270819733283596,0.08844806224270926,0.050785361239525185,0.030242069783242963,0.020410066479263533,0.013056047747831763,0.005129161615219621,0.04169941780685043,0.0,0.006541346371617751,0.009658810833855131,0.04457707731045416,0.03879511330784295,0.6326720933640639,0.21034891621481194,0.051931096041885935,0.0037569443519270994
Missouri,2016,36.14215915936015,0.045675076888560665,0.13661068255966033,0.09564656502108008,0.04940074088363844,0.04499113200187303,0.1006357594057294,0.1424959399270674,0.19271319950743732,0.13317906047660286,0.05902406979501199,28.4,31.4,59.8,25.9,74705,0.02283649019476608,0.06941971755571916,0.006599290542801686,0.07364968877585168,0.15118131316511613,0.9767619302590188,0.015782076166253933,0.7888494746000937,0.15278763134997658,0.039568971287062445,0.006880396225152265,0.697530285790777,0.3014523793588113,0.601726792048725,0.398273207951275,0.012127702295696405,0.03392008567030319,0.3977109965865739,0.3020012047386386,0.08691519978582424,0.04567298038953216,0.02832474399303929,0.020145907235124823,0.013921424268790577,0.004403989023492404,0.054721906164246034,0.0,0.0065323606184325015,0.00915601365370457,0.04567298038953216,0.039716217120674656,0.6360216852954956,0.2061040091024697,0.05105414630881467,0.003707917810052875
Missouri,2017,38.3383081852288,0.041621167491349795,0.14455468803418514,0.09593195060972844,0.05184671928661806,0.04813699917339874,0.09515561564192256,0.13995371439132429,0.1909413370360015,0.13498175181246375,0.056535362760157686,29.9,33.5,63.4,29.9,73034,0.02683681572966016,0.07573185091875018,0.00705151025549744,0.07962045074896623,0.14317988881890625,0.9764219404660843,0.01593778240271654,0.7761179724511871,0.16208889010597805,0.044239669195169376,0.0057781307336309115,0.6968672125311499,0.3001341840786483,0.6006243667333023,0.39921132623161815,0.012911794506668127,0.02798696497521702,0.3869430676123449,0.3052413944190377,0.09166963332146671,0.04805980776076896,0.02752142837582496,0.0212229920311088,0.013747021934989183,0.005025056822849631,0.05962976148095408,0.0,0.006654434920721855,0.009625653805077088,0.0468822740093655,0.041966755209902236,0.6402634389462443,0.20063258208505627,0.048881342936166715,0.0035873702659035517
Missouri,2018,32.756008680342305,0.042370072949358725,0.1453684571232191,0.09050168897121534,0.0543303709301234,0.05691731819965587,0.09784406133305823,0.13930421617504662,0.1865463150970441,0.13259808986859428,0.0550692854704688,25.9,35.7,61.6,28.4,73269,0.027910849063041667,0.07846428912636995,0.005691356508209474,0.08179448334220475,0.1362786444471741,0.9752692134463415,0.016145982612018727,0.770912664291856,0.1642304385210662,0.04716865249969291,0.004913401302051345,0.6987129618256015,0.29898046922982435,0.5970874448948396,0.402776071735659,0.016514487709672575,0.026914520465681258,0.38446000354856763,0.30326604703216914,0.09295882296742142,0.048547134531657314,0.03079064815952176,0.02211030585923105,0.0159139608838663,0.00623728998621518,0.052177592160395254,0.0,0.0059643232472123275,0.00982680260410269,0.048397002825205745,0.04256916294749485,0.6605112667021523,0.18681843617355226,0.0413681092958823,0.0032073591832835167
Missouri,2019,22.18309370970649,0.039260662920660536,0.15812867313847695,0.08652694945787784,0.05979008850745768,0.058281341427374456,0.08753711396050963,0.13120751763797572,0.18778215989263525,0.13674244244250833,0.055080704558064957,27.9,34.6,62.5,31.6,72127,0.031389077599234684,0.0839491452576705,0.006419232742246315,0.08673589640495237,0.1267763805509726,0.976361140765594,0.014848808351934781,0.7636114076559403,0.16866083436161217,0.05095179336448209,0.0039097702663357685,0.6983515188486974,0.30010952902519167,0.5961013212805191,0.40376003438379526,0.022973366423114785,0.02451231854922567,0.3939024221165444,0.3125320615026273,0.08896807020949159,0.04806799118222025,0.030266058480180793,0.022127635975432224,0.0163738960444771,0.007403607525614541,0.03270619878824851,0.0,0.0064608260429520155,0.00970510349799659,0.04830368655288588,0.04379774564310175,0.6792740582583499,0.1723349092572823,0.03539589890055042,0.003091768685790342
New Jersey,2011,45.33305629798929,0.034572792828522235,0.17982304227533263,0.07900573806353733,0.08727635558996925,0.09441308391799888,0.07555849330978934,0.10708202314740496,0.1610062227929859,0.13218483929959743,0.04927142645804415,30.5,21.8,52.3,28.7,105883,0.014497133628627826,0.05731798305677021,0.000528885656809875,0.026784280762728672,0.0,0.9955233606905736,0.0031733139408592504,0.8279327181889444,0.09709773995825581,0.07143734121624812,0.002049431920138266,0.6020985427311277,0.387125412011371,0.6414249690696334,0.3585750309303665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007413843582066999,0.009841050971355176,0.04495528082883938,0.03654977664025386,0.5958274699432392,0.2365252212347591,0.06483571489285343,0.003484978702907927
