State,Year,Births,ChronicHypertensionBirths,DiabetesBirths,EnclampsiaBirths,Pregnancy-AssociatedHypertensionBirths,TobaccoUseBirths,HospitalBirths,BirthCenterBirths,ResidenceBirths,MD_Delivery,DO_Delivery,CNM_Delivery,OtherMidwife_Delivery,Other_Delivery_Attendant,Vaginal_Delivery,Cesarean_Delivery,Married,Unmarried,NoPrenatalCare,1stMonthInitialCare,2ndMonthInitialCare,3rdMonthInitialCare,4thMonthInitialCare,5thMonthInitialCare,6thMonthInitialCare,7thMonthInitialCare,8thMonthInitialCare,9thMonthInitialCare,UnknownInitialCare,NotReportedInitialCare,Under20Weeks,20-27Weeks,28-31Weeks,32-35Weeks,36Weeks,37-39Weeks,40Weeks,41Weeks,42PlusWeeks
South Carolina,2023,57729,2893,5766,78,6863,1813,56416,407,874,49941,2847,3614,844,478,38887,18825,31809,25908,1170,1177,22728,19324,5724,2952,1697,1358,1002,424,167,0,31,413,574,3092,2591,41301,8025,1576,113
Texas,2010,386118,3987,17499,445,19781,18794,382400,1828,1834,351848,16642,12063,1940,2871,250497,135599,222470,163648,15739,23440,100640,110952,54191,30279,19673,12821,9156,4513,4088,0,183,2647,3720,18563,17004,258203,67483,16026,2156
Texas,2011,377445,4272,18540,365,19122,17516,373511,1995,1887,344428,15941,11297,2265,2818,244132,133291,218737,158708,14651,22574,103202,111962,52555,27645,17070,11418,8037,4101,3685,0,139,2502,3579,18118,16040,253669,66259,15109,1884
Texas,2012,382727,4041,19280,396,19850,16965,378304,2309,2057,349144,16235,11924,2550,2736,247441,135259,221619,161108,14425,23615,102156,114452,52926,27808,17190,11655,8478,4435,5018,0,150,2627,3799,17907,15696,259934,66167,14573,1731
Texas,2013,387340,4701,19077,337,19874,16807,382725,2564,2011,352443,17296,12236,2739,2464,250916,136391,223705,163635,14145,21968,102729,116361,52610,27773,17075,11526,8683,4532,9304,0,153,2545,3608,17813,16221,261378,68909,15056,1509
Texas,2014,399766,4944,22113,470,22292,15687,394284,3001,2424,360894,19499,12665,3231,3313,260300,139438,233012,166754,14067,28652,123560,108639,47688,25983,16110,12031,8765,3634,10585,0,126,2719,3773,18281,16446,268331,72128,16183,1620
Texas,2015,403618,5231,22192,455,23924,14521,398159,3101,2295,363960,20806,12423,3308,2851,264701,138811,236102,167516,12864,28521,125270,112668,48202,25793,15562,11842,9496,3812,9538,0,109,2637,3724,18327,16222,271513,73093,16266,1552
Texas,2016,398047,4952,22728,342,24273,12978,392471,3181,2316,358476,20387,13100,3537,2178,260679,136950,233496,164551,13524,26824,122630,112897,47016,25339,16095,13442,9764,3968,6500,0,117,2649,3827,18428,16367,270354,69228,15394,1308
Texas,2017,382050,5284,23223,297,25241,11394,376488,3117,2378,343469,19396,12857,3750,2062,248208,133566,225447,156515,13482,26541,120378,109706,43746,23330,14119,12188,8881,3899,5731,0,157,2591,3647,17776,16232,261014,64967,14226,1193
Texas,2018,378624,5743,23343,381,26995,10239,373168,2973,2428,338268,20454,13656,3673,2358,245950,132626,223883,154645,12073,27390,121511,108843,43196,22024,13585,10766,8726,3938,6502,0,144,2500,3538,18137,16480,262598,60681,13376,1075
Texas,2019,377599,5434,24004,319,27834,9206,372156,2809,2618,334684,20176,11614,6141,4963,246089,131190,221191,156307,13083,28416,120476,107216,42263,22323,13694,10604,8076,4346,7026,0,140,2517,3550,18384,17043,267212,56123,11835,750
Texas,2020,368190,6294,27071,296,28114,7884,361694,3418,3064,324136,19986,11587,6973,5495,240278,127577,214773,153363,14411,26619,118173,105750,40335,20761,12650,9700,7028,4525,8157,0,174,2414,3490,17440,16193,262812,53985,10788,809
Texas,2021,373594,6567,28371,338,30191,6317,366013,3805,3765,325633,20671,12517,7228,7480,243311,130033,219158,154333,14824,27964,121022,108008,39283,19324,11960,9530,7293,4086,10220,0,139,2455,3733,19049,17142,265413,53645,11103,813
Texas,2022,389741,7533,29559,413,32373,5088,381702,4054,3970,340601,22032,12403,7423,7063,254551,134979,227048,162580,15352,26152,120913,110178,42165,21531,13216,11715,8443,4299,15704,0,130,2535,3861,19649,17693,273894,58177,12737,963
Texas,2023,387945,8278,30513,530,33958,4034,379794,3987,4151,334944,24279,12625,7890,7842,253891,133915,224600,163236,15259,24634,117392,111252,45189,22644,13847,11976,9299,4119,12221,0,169,2552,3614,19351,17486,274937,56729,12086,958
Washington,2010,86539,1152,5549,0,4606,7876,83946,939,1618,72344,2570,7970,2409,1227,61046,25493,57974,28565,971,2904,24588,31724,10419,4643,2678,1845,1396,593,4701,0,21,391,602,3336,2954,48658,21569,8115,640
Washington,2011,86976,1078,6093,0,4743,7749,84201,1095,1635,73375,2498,7571,2537,941,61962,25014,58421,28555,1103,3065,25186,31234,9989,4549,2761,1955,1405,710,4946,0,15,335,663,3300,2794,48543,21851,8504,597
Washington,2012,87463,1098,6655,0,4925,7637,84453,1182,1743,73220,2722,8098,2752,656,62133,25330,59051,28412,754,3003,26398,31354,9838,4607,2620,1856,1452,656,4838,0,28,438,616,3233,2947,49800,21554,7960,588
Washington,2013,86577,1239,6762,227,4775,7295,83365,1273,1856,71722,3177,8063,2982,608,62064,24512,58222,28355,745,2626,26511,31205,9440,4335,2520,1847,1409,681,5171,0,25,400,655,3283,2660,48849,21217,8572,660
Washington,2014,88585,1270,7343,165,5272,7016,85159,1304,2049,72093,3943,8878,2988,663,64109,24476,60135,28450,796,3407,33892,26864,7977,4116,2589,1999,1505,551,4880,0,18,424,627,3307,2749,49674,21473,9452,766
Washington,2015,88990,1373,8042,118,5570,6391,85461,1421,2029,71140,4632,7668,3023,2396,64520,24447,60414,28576,831,2849,34917,27886,7466,3901,2523,2041,1649,611,4299,0,28,444,683,3284,2777,49910,21534,9569,694
Washington,2016,90505,1418,8509,79,5702,6204,87009,1463,1926,69936,5578,6226,2952,5784,65577,24803,61770,28735,921,2558,35125,29080,7689,3850,2390,2139,1717,642,4382,0,Suppressed,366,659,3360,2970,51316,21464,9608,678
Washington,2017,87562,1688,8783,92,6211,5887,84265,1351,1877,67158,5652,6840,2495,5392,63216,24190,59844,27665,918,2334,34860,27504,6967,3496,2266,1985,1550,558,5110,0,15,361,606,3338,3014,50882,19792,8886,560
Washington,2018,86085,1744,9027,86,6676,5091,82848,1301,1822,64514,6104,7950,2652,4853,61998,23980,59282,26760,712,2124,32469,27734,6902,3369,2169,1931,1427,540,6691,0,26,407,587,3183,2944,50702,19368,8270,472
Washington,2019,84895,1825,9234,74,7350,4485,81831,1230,1745,62176,7526,8761,2717,3645,61147,23579,58266,26588,697,2386,32071,26572,6642,3269,2159,1874,1479,572,7157,0,19,348,572,3181,3052,51301,18407,7455,384
Washington,2020,83086,1921,9843,95,7834,4023,79456,1403,2140,59511,8689,9941,3117,1739,59256,23646,56737,26288,870,2555,31488,25383,6428,3114,1933,1832,1349,459,7669,0,25,388,627,3182,2945,50741,17425,7196,417
Washington,2021,83911,1873,10750,173,8460,3295,80108,1598,2116,59146,9204,10286,3310,1816,59361,24290,57369,26489,998,2217,29883,26326,6551,2930,2035,1924,1339,508,9190,0,19,368,676,3308,3051,51926,17139,6848,403
Washington,2022,83333,1913,10671,146,8616,2570,79436,1670,2127,58393,9229,10243,3401,1920,58224,24608,56915,26363,1059,1985,27635,28277,7288,3355,2216,2040,1554,641,7268,0,18,371,620,3313,2965,50874,17287,7222,444
Washington,2023,80932,2089,10807,107,9076,2092,77137,1761,1929,54670,9967,10771,3337,2062,56450,24219,55155,25723,1097,1783,26063,28394,7638,3579,2316,2034,1527,617,5872,0,16,365,603,3117,2925,49946,16590,6808,366
